url_path,views_total,views_unique
/Pythagora-io/pythagora,3982,2831
/Pythagora-io/pythagora/tree/main/src,536,126
/Pythagora-io/pythagora/blob/main/src/docs/integration/README.md,137,47
/Pythagora-io/pythagora/tree/main/src/commands,125,41
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src,122,30
/Pythagora-io/pythagora/blob/main/src/Pythagora.js,119,51
/Pythagora-io/pythagora/issues,95,47
/Pythagora-io/pythagora/tree/main/src/scripts,79,32
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src/utils/common,77,29
/Pythagora-io/pythagora/stargazers,67,7
