referrer,views_total,views_unique
Google,61,46
github.com,22,19
chatgpt.com,21,8
pythagora.ai,7,6
Bing,7,3
yandex.by,5,1
search.brave.com,4,4
trendshift.io,4,2
ya.ru,4,1
openalternative.co,3,3
