time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-07 00:00:00+00:00,6,3,30,20
2025-02-08 00:00:00+00:00,4,2,9,9
2025-02-09 00:00:00+00:00,7,5,13,8
2025-02-10 00:00:00+00:00,1,1,31,9
2025-02-11 00:00:00+00:00,5,3,22,17
2025-02-12 00:00:00+00:00,7,5,29,24
2025-02-13 00:00:00+00:00,2,2,35,19
2025-02-14 00:00:00+00:00,6,4,49,25
2025-02-15 00:00:00+00:00,5,2,13,9
2025-02-16 00:00:00+00:00,4,2,12,9
2025-02-17 00:00:00+00:00,5,2,23,20
2025-02-18 00:00:00+00:00,2,2,21,19
2025-02-19 00:00:00+00:00,4,4,22,12
2025-02-20 00:00:00+00:00,1,1,22,14
