time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-13 00:00:00+00:00,16,8,11,5
2026-03-14 00:00:00+00:00,9,8,9,6
2026-03-15 00:00:00+00:00,11,8,8,8
2026-03-16 00:00:00+00:00,20,11,11,9
2026-03-17 00:00:00+00:00,7,5,12,7
2026-03-18 00:00:00+00:00,5,5,8,8
2026-03-19 00:00:00+00:00,21,12,5,5
2026-03-20 00:00:00+00:00,18,6,21,10
2026-03-21 00:00:00+00:00,11,7,5,5
2026-03-22 00:00:00+00:00,14,6,12,8
2026-03-23 00:00:00+00:00,12,9,4,2
2026-03-24 00:00:00+00:00,17,8,6,6
2026-03-25 00:00:00+00:00,8,5,10,6
2026-03-26 00:00:00+00:00,13,7,19,16
