url_path,views_total,views_unique
/Pythagora-io/pythagora,1858,1122
/Pythagora-io/pythagora/tree/main/src,287,75
/Pythagora-io/pythagora/issues,106,48
/Pythagora-io/pythagora/blob/main/src/docs/integration/README.md,82,36
/Pythagora-io/pythagora/tree/main/src/commands,65,24
/Pythagora-io/pythagora/stargazers,60,6
/Pythagora-io/pythagora/blob/main/src/Pythagora.js,56,34
/Pythagora-io/pythagora/tree/main/src/scripts,51,18
/Pythagora-io/pythagora/commits/main,48,9
/Pythagora-io/pythagora/tree/main/src/helpers,47,17
