url_path,views_total,views_unique
/Pythagora-io/pythagora,1393,1091
/Pythagora-io/pythagora/tree/main/src,176,41
/Pythagora-io/pythagora/blob/main/README.md,76,31
/Pythagora-io/pythagora/blob/main/src/docs/integration/README.md,62,23
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src,46,16
/Pythagora-io/pythagora/issues,32,28
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src/utils,31,9
/Pythagora-io/pythagora/tree/main/src/scripts,31,6
/Pythagora-io/pythagora/tree/main/src/commands,28,12
/Pythagora-io/pythagora/tree/main/src/templates,27,11
