url_path,views_total,views_unique
/Pythagora-io/pythagora,183,148
/Pythagora-io/pythagora/tree/main/src,16,6
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src,10,4
/Pythagora-io/pythagora/branches,8,3
/Pythagora-io/pythagora/blob/main/README.md,7,3
/Pythagora-io/pythagora/commits,6,1
/Pythagora-io/pythagora/issues,5,5
/Pythagora-io/pythagora/tree/main/.github/workflows,4,2
/Pythagora-io/pythagora/tree/github-repo-stats/Pythagora-io/pythagora,4,1
/Pythagora-io/pythagora/tree/github-repo-stats/Pythagora-io/pythagora/latest-report,4,1
